bh_bar,break_even_win_rate,control_mean,control_trades,edge,entry_distance,exit_stop,exit_target,exit_time,few_trades,max_hold_minutes,no_new_entry_after,no_reward,p,params_hash,reward,rule_mean,survives_fdr,t,trades,underpowered,volume_ratio_min,win_rate
0.06354166666666666,0.8333333333333334,-5.234449052190219e-05,2513,-3.338905092767809e-05,-0.002,357,1382,93,False,120,15:40,False,0.6546969204847213,a0035b0bfc2a4848,0.001,-8.573354144958039e-05,False,-0.4472467356325842,2021,False,1.0,0.6912419594260267
0.09375,0.8333333333333334,-8.361580295103096e-05,2429,-4.844631678451879e-06,-0.002,369,1389,5,False,240,15:40,False,0.9500535438461288,01bcba699803ef6e,0.001,-8.846043462948273e-05,False,-0.06263953875824228,1951,False,1.0,0.6981035366478728
0.05416666666666667,0.7142857142857143,-1.0992788143686923e-05,4052,1.5788103147523172e-05,-0.003,15,121,3644,False,5,15:40,False,0.5516733339228708,9a19eafbfef8ee22,0.002,4.795315003836214e-06,False,0.5952545466062842,3780,False,1.0,0.5029100529100529
0.06458333333333334,0.7142857142857143,-3.242906383982337e-05,3133,-2.0387128076328338e-05,-0.003,92,331,2317,False,15,15:40,False,0.6552600834162672,40e6dc6461c43706,0.002,-5.2816191916151635e-05,False,-0.44646680822718693,2825,False,1.0,0.5005309734513275
0.08541666666666667,0.7142857142857143,-5.3856048727191574e-05,2303,-1.2776172505799922e-05,-0.003,166,511,1160,False,30,15:40,False,0.8517745669192246,38a911a0347dbaaf,0.002,-6.66322212329915e-05,False,-0.18685468825875315,1966,False,1.0,0.5279755849440488
0.07187500000000001,0.7142857142857143,-6.401312326496671e-05,1780,-3.3502445092260796e-05,-0.003,240,632,436,False,60,15:40,False,0.7156536092353845,eda1442bc2c58a09,0.002,-9.751556835722727e-05,False,-0.36427373726371964,1468,False,1.0,0.5606267029972752
0.046875,0.7142857142857143,-4.082769431456745e-05,1531,-7.283806450201467e-05,-0.003,291,690,88,False,120,15:40,False,0.5094771452500892,420b154f1280d585,0.002,-0.00011366575881658189,False,-0.6596520482082526,1236,False,1.0,0.6197411003236246
0.06145833333333334,0.7142857142857143,-7.759531356381286e-05,1480,-5.375429207649019e-05,-0.003,302,703,6,False,240,15:40,False,0.6389211025534551,61efa256358cc0a6,0.002,-0.00013134960564030302,False,-0.4692078113878128,1179,False,1.0,0.6327396098388465
0.03541666666666667,0.5555555555555555,-2.7760291016870194e-05,1854,4.035849467707153e-05,-0.005,9,17,1701,False,5,15:40,False,0.3426197472962821,755e2333fdc50b82,0.004,1.2598203660201358e-05,False,0.9490017003160864,1727,False,1.0,0.4846554719166184
0.09062500000000001,0.5555555555555555,-5.1652440795064586e-05,1451,-7.915441133217494e-06,-0.005,50,51,1140,False,15,15:40,False,0.9140539459600273,cc7ef1337e7f28ad,0.004,-5.9567881928282215e-05,False,-0.10792656300360325,1302,False,1.0,0.49001536098310294
0.008333333333333333,0.5555555555555555,4.7953567921185726e-05,1056,-0.00018486899166810888,-0.005,98,97,629,False,30,15:40,False,0.09455445184200074,08b115aa7cae00fc,0.004,-0.0001369154237469231,False,-1.6718472245317946,907,False,1.0,0.4884233737596472
0.017708333333333336,0.5555555555555555,-6.7073750733217e-05,792,-0.00021466381604412849,-0.005,148,159,261,False,60,15:40,False,0.1747937669104075,11e46771289430cf,0.004,-0.0002817375667773449,False,-1.3569604834689888,674,False,1.0,0.4732937685459941
0.014583333333333335,0.5555555555555555,-1.6800747477275363e-05,683,-0.00028267571322601804,-0.005,177,200,66,False,120,15:40,False,0.14102517347755164,0db3c9f980a9d0d0,0.004,-0.00029947646070329313,False,-1.47198409182508,560,False,1.0,0.49642857142857144
0.0010416666666666667,0.5555555555555555,5.84216576322324e-05,665,-0.0003895179803062099,-0.005,187,217,2,False,240,15:40,False,0.051440359909926445,71bbb13a8d3ee775,0.004,-0.00033109632267397707,False,-1.9477877938518635,534,False,1.0,0.50187265917603
0.09270833333333334,0.4166666666666667,3.1748917615722393e-06,649,6.338921168273844e-06,-0.008,6,2,578,False,5,15:40,False,0.9346431896417826,6d8de0b8545b650e,0.007,9.513812929846056e-06,False,0.08200443132154121,586,False,1.0,0.48976109215017066
0.059375000000000004,0.4166666666666667,-5.8967373733388014e-05,472,-6.728599081414459e-05,-0.008,27,4,381,False,15,15:40,False,0.6255189052777217,17187c00faeec023,0.007,-0.00012625336454753265,False,-0.48804367552581623,441,False,1.0,0.4557823129251701
0.018750000000000003,0.4166666666666667,0.00017005631860330696,313,-0.00029264811252127925,-0.008,49,17,202,False,30,15:40,False,0.19641251159960751,f61a24b8214a8fc2,0.007,-0.0001225917939179723,False,-1.291840139112269,310,False,1.0,0.45483870967741935
0.00625,0.4166666666666667,0.00020808858257365036,233,-0.000583296458142841,-0.008,64,29,95,False,60,15:40,False,0.06533065053468176,768674b7274df277,0.007,-0.0003752078755691906,False,-1.8429887672604655,231,False,1.0,0.41125541125541126
0.016666666666666666,0.4166666666666667,-1.843247413539957e-05,201,-0.0005326172367323681,-0.008,83,43,22,False,120,15:40,False,0.16616030199628576,6ff3d7a6f97df2f2,0.007,-0.0005510497108677673,False,-1.384647426691168,202,False,1.0,0.37623762376237624
0.05625,0.4166666666666667,-0.0002933561889931457,193,-0.0002349407122050787,-0.008,86,49,0,False,240,15:40,False,0.5615335177406444,474bcd7ecb61ad14,0.007,-0.0005282969011982246,False,-0.5805652212637091,193,False,1.0,0.39378238341968913
nan,0.3125,-5.675130705840761e-05,117,0.0005896362850237979,-0.012,2,1,115,True,5,15:40,False,0.008040189419856606,04b0d4f3c7e05a7d,0.011,0.0005328849779653902,False,2.6503774335736368,118,True,1.0,0.5677966101694916
nan,0.3125,-4.624151409406458e-05,97,0.000585538662020806,-0.012,8,1,79,True,15,15:40,False,0.10527843158338245,88fc4f0dfcf6ab25,0.011,0.0005392971479267415,False,1.6197851767489804,99,True,1.0,0.5151515151515151
nan,0.3125,4.0870319781782536e-05,81,0.0005346932556624665,-0.012,8,3,48,True,30,15:40,False,0.27622722684922113,d50688e92b27143b,0.011,0.0005755635754442491,False,1.088833701669103,76,True,1.0,0.4605263157894737
nan,0.3125,-0.0002022512065038353,68,0.0010685899851623605,-0.012,12,9,23,True,60,15:40,False,0.13536469547277952,84133ac634b9c6be,0.011,0.0008663387786585253,False,1.4932769926466358,63,True,1.0,0.4603174603174603
nan,0.3125,-0.0006176197868671651,65,0.0010380793789046576,-0.012,17,11,10,True,120,15:40,False,0.18912541541340164,08b4eef17a6af06e,0.011,0.00042045959203749236,False,1.3131707571686542,59,True,1.0,0.4406779661016949
nan,0.3125,-0.0005044312544542893,66,0.001160664273123991,-0.012,21,14,0,True,240,15:40,False,0.16994135455095297,d17bd25436d94163,0.011,0.0006562330186697015,False,1.3723922721086423,59,True,1.0,0.423728813559322
nan,1.0,-1.4426604365484501e-05,7202,2.0070549428914833e-05,-0.001,11,2141,5044,False,5,15:40,True,0.23568884111487545,0a222da1bcc50cfc,0.0,5.643945063430348e-06,False,1.1858315200710972,7196,True,1.2,0.5811561978877154
nan,1.0,-2.4142993487034956e-05,5855,-5.3893347742632514e-06,-0.001,93,2728,2959,False,15,15:40,True,0.8402520668483853,11c1355811790bb9,0.0,-2.9532328261298146e-05,False,-0.20157106604415798,5901,True,1.2,0.6398915438061346
